Country,Province,Confirmed,Deaths,Cast_Fatality_Ratio
Afghanistan,,205506,7833,3.811567545473125
Albania,,333305,3594,1.0782916547906571
Algeria,,271050,6881,2.5386460062719056
Andorra,,46824,156,0.33316248077908767
Angola,,104491,1923,1.8403498865931036
Antarctica,,11,0,0.0
Antigua and Barbuda,,9106,146,1.6033384581594552
Argentina,,9723924,130017,1.3370836711599146
Armenia,,445631,8709,1.95430748758502
Australia,Australian Capital Territory,212092,129,0.06082266186371952
Australia,New South Wales,3640480,5540,0.15217773480420163
Australia,Northern Territory,99737,79,0.07920831787601391
Australia,Queensland,1693178,2317,0.1368432616062812
Australia,South Australia,800347,1060,0.13244255304261776
Australia,Tasmania,258301,201,0.07781619118780028
Australia,Victoria,2714014,5999,0.22103791653248656
Australia,Western Australia,1209214,750,0.06202376088930495
Austria,,5535259,21165,0.38236693170093755
Azerbaijan,,824127,9975,1.2103717024196514
Bahamas,,37471,833,2.223052493928638
Bahrain,,695584,1535,0.22067787643189032
Bangladesh,,2036469,29431,1.4451975453591486
Barbados,,103955,564,0.5425424462507816
Belarus,,994037,7118,0.7160699249625517
Belgium,Antwerp,747004,0,0.0
Belgium,Brussels,497917,0,0.0
Belgium,East Flanders,627115,0,0.0
Belgium,Flemish Brabant,453184,0,0.0
Belgium,Hainaut,508999,0,0.0
Belgium,Liege,412869,0,0.0
Belgium,Limburg,342814,0,0.0
Belgium,Luxembourg,121121,0,0.0
Belgium,Namur,199410,0,0.0
Belgium,Unknown,62246,33042,53.08292902355171
Belgium,Walloon Brabant,170564,0,0.0
Belgium,West Flanders,489869,0,0.0
Belize,,69012,688,0.9969280704804961
Benin,,27922,163,0.5837690709834539
Bhutan,,62488,21,0.03360645243886826
Bolivia,,1110413,22244,2.0032186222603663
Bosnia and Herzegovina,,400448,16199,4.045219354323158
Botswana,,326344,2790,0.854926090260584
Brazil,Acre,153137,2029,1.324957391094249
Brazil,Alagoas,323041,7137,2.2093170835900087
Brazil,Amapa,180684,2165,1.1982245245843572
Brazil,Amazonas,622947,14389,2.309827320783309
Brazil,Bahia,1712993,30822,1.7993068272900123
Brazil,Ceara,1393881,28019,2.010142903160313
Brazil,Distrito Federal,849300,11835,1.3935005298481102
Brazil,Espirito Santo,1230316,14843,1.20643802080116
Brazil,Goias,1741257,27609,1.585578694012429
Brazil,Maranhao,478710,11002,2.298259906832947
Brazil,Mato Grosso,834095,14963,1.7939203567938904
Brazil,Mato Grosso do Sul,583685,10848,1.8585367107258195
Brazil,Minas Gerais,3901375,63943,1.6389862548460479
Brazil,Para,850419,18912,2.2238449517237973
Brazil,Paraiba,663830,10427,1.5707334709187593
Brazil,Parana,2767205,45486,1.6437524505773877
Brazil,Pernambuco,1078773,22460,2.0819950072906903
Brazil,Piaui,405311,7964,1.964910895583885
Brazil,Rio Grande do Norte,559810,8487,1.5160500884228578
Brazil,Rio Grande do Sul,2759582,41244,1.4945741782632298
Brazil,Rio de Janeiro,2609193,76023,2.9136595108142633
Brazil,Rondonia,458659,7364,1.605550092770446
Brazil,Roraima,177522,2176,1.2257635673324996
Brazil,Santa Catarina,1897131,22440,1.1828387180431925
Brazil,Sao Paulo,6182046,176102,2.84860384409951
Brazil,Sergipe,345022,6445,1.867996823390972
Brazil,Tocantins,345317,4208,1.2185904545678319
Brunei,,253406,225,0.0887903206711759
Bulgaria,,1286305,38022,2.9559085908862985
Burkina Faso,,21631,387,1.7890989783181546
Burma,,633118,19488,3.07809918530195
Burundi,,50778,38,0.07483555870652644
Cabo Verde,,62892,412,0.6550912675698022
Cambodia,,138046,3056,2.2137548353447403
Cameroon,,123993,1965,1.5847668820014034
Canada,Alberta,618030,5177,0.8376616021875961
Canada,British Columbia,389479,4642,1.1918485977421118
Canada,Diamond Princess,0,1,
Canada,Grand Princess,13,0,0.0
Canada,Manitoba,152072,2256,1.4835078120890104
Canada,New Brunswick,81787,603,0.7372809859757663
Canada,Newfoundland and Labrador,53150,268,0.504233301975541
Canada,Northwest Territories,11511,22,0.1911215359221614
Canada,Nova Scotia,131825,628,0.4763891522852266
Canada,Nunavut,3531,7,0.19824412347776835
Canada,Ontario,1531052,15176,0.991213884309612
Canada,Prince Edward Island,54257,74,0.13638793151114142
Canada,Quebec,1247245,17302,1.3872174272095699
Canada,Repatriated Travellers,13,0,0.0
Canada,Saskatchewan,148288,1662,1.120791972378075
Canada,Yukon,4989,32,0.6414111044297455
Central African Republic,,15311,113,0.7380314806348377
Chad,,7641,194,2.538934694411726
Chile,Antofagasta,172359,1907,1.106411617612077
Chile,Araucania,280612,2791,0.9946117771157328
Chile,Arica y Parinacota,74626,869,1.1644735078926916
Chile,Atacama,106861,689,0.6447628227323345
Chile,Aysen,33800,208,0.6153846153846154
Chile,Biobio,482529,4643,0.9622219597164108
Chile,Coquimbo,196356,1873,0.9538796879137892
Chile,Los Lagos,232841,2477,1.0638160805012862
Chile,Los Rios,139131,1347,0.9681523168812126
Chile,Magallanes,64603,758,1.1733201244524247
Chile,Maule,329769,3211,0.973711901361256
Chile,Metropolitana,1859639,30147,1.6211210885553593
Chile,Nuble,147453,1246,0.8450150217357395
Chile,OHiggins,208966,2737,1.3097824526477992
Chile,Tarapaca,105603,1151,1.08993115725879
Chile,Unknown,42,2,4.761904761904762
Chile,Valparaiso,460102,6232,1.3544822669755836
China,Anhui,1572,6,0.3816793893129771
China,Beijing,8354,13,0.15561407708881972
China,Chongqing,4551,6,0.13183915622940012
China,Fujian,5787,1,0.017280110592707794
China,Gansu,1523,2,0.1313197636244255
China,Guangdong,29131,8,0.027462153719405445
China,Guangxi,2364,2,0.08460236886632826
China,Guizhou,1178,2,0.1697792869269949
China,Hainan,9035,6,0.06640841173215274
China,Hebei,2182,7,0.3208065994500458
China,Heilongjiang,3904,13,0.33299180327868855
China,Henan,6468,23,0.3555967841682127
China,Hong Kong,2068310,10647,0.5147680956916516
China,Hubei,68511,4512,6.585803739545474
China,Hunan,1932,4,0.2070393374741201
China,Inner Mongolia,7048,1,0.014188422247446084
China,Jiangsu,3259,0,0.0
China,Jiangxi,1522,1,0.0657030223390276
China,Jilin,40356,5,0.012389731390623451
China,Liaoning,2243,2,0.08916629514043692
China,Macau,796,6,0.7537688442211056
China,Ningxia,227,0,0.0
China,Qinghai,392,0,0.0
China,Shaanxi,4783,3,0.06272214091574325
China,Shandong,3502,7,0.19988577955454026
China,Shanghai,64453,595,0.923153305509441
China,Shanxi,3081,0,0.0
China,Sichuan,8487,4,0.04713090609166961
China,Tianjin,2578,3,0.11636927851047324
China,Tibet,1498,0,0.0
China,Unknown,1080817,0,0.0
China,Xinjiang,2414,3,0.12427506213753108
China,Yunnan,3478,2,0.05750431282346176
China,Zhejiang,3940,1,0.025380710659898477
Colombia,Amazonas,7824,265,3.3870143149284253
Colombia,Antioquia,943966,18511,1.9609816455253686
Colombia,Arauca,17020,559,3.2843713278495885
Colombia,Atlantico,416696,10209,2.4499875208785302
Colombia,Bolivar,202925,3268,1.6104472095601823
Colombia,Boyaca,129336,2869,2.2182532318921258
Colombia,Caldas,119336,2563,2.1477173694442584
Colombia,Capital District,1855445,29857,1.609155755088402
Colombia,Caqueta,25592,1041,4.067677399187246
Colombia,Casanare,42864,1025,2.3912840612168718
Colombia,Cauca,76188,1847,2.424266288654381
Colombia,Cesar,108961,2685,2.4641844329622526
Colombia,Choco,18833,429,2.2779164232995273
Colombia,Cordoba,122090,3951,3.236137275780162
Colombia,Cundinamarca,327856,7367,2.2470230833048657
Colombia,Guainia,2792,37,1.325214899713467
Colombia,Guaviare,5658,105,1.855779427359491
Colombia,Huila,103021,3582,3.4769610079498356
Colombia,La Guajira,57918,1543,2.6641113298111123
Colombia,Magdalena,117551,3651,3.1058859558829783
Colombia,Meta,107421,2597,2.417590601465263
Colombia,Narino,107695,3386,3.1440642555364686
Colombia,Norte de Santander,124402,5177,4.161508657417083
Colombia,Putumayo,21789,788,3.6165037404194775
Colombia,Quindio,72715,2076,2.854981778175067
Colombia,Risaralda,109497,2499,2.282254308337215
Colombia,San Andres y Providencia,10335,156,1.509433962264151
Colombia,Santander,293509,8306,2.8298961871697292
Colombia,Sucre,66944,1741,2.6006811663479925
Colombia,Tolima,126906,4079,3.2141900304162134
Colombia,Unknown,0,286,
Colombia,Valle del Cauca,564150,15340,2.7191349818310733
Colombia,Vaupes,1953,22,1.1264720942140296
Colombia,Vichada,3469,64,1.8449120784087634
Comoros,,8941,161,1.8006934347388435
Congo (Brazzaville),,25375,386,1.5211822660098522
Congo (Kinshasa),,93837,1452,1.5473640461651588
Costa Rica,,1143597,9031,0.7897012671421838
Cote d'Ivoire,,87883,830,0.9444374907547535
Croatia,,1252367,17282,1.3799469324886395
Cuba,,1111360,8530,0.7675280737114887
Cyprus,,610023,1218,0.199664602810058
Czechia,,4170021,41783,1.0019853617044134
Denmark,Faroe Islands,34658,28,0.08078942812626233
Denmark,Greenland,11971,21,0.1754239411912121
Denmark,,3348972,7508,0.22418819864722667
Diamond Princess,,712,13,1.8258426966292134
Djibouti,,15690,189,1.2045889101338432
Dominica,,15760,74,0.46954314720812185
Dominican Republic,,648456,4384,0.6760674587019011
Ecuador,,1009958,35940,3.5585638214658433
Egypt,,515645,24798,4.809122555246342
El Salvador,,201785,4230,2.0962906063384295
Equatorial Guinea,,17182,183,1.0650680945175184
Eritrea,,10189,103,1.0108941014819903
Estonia,,608796,2757,0.45286105690576156
Eswatini,,73770,1422,1.9276128507523385
Ethiopia,,494428,7572,1.5314666645092916
Fiji,,68375,878,1.2840950639853748
Finland,,1394254,7265,0.5210671800116765
France,French Guiana,94729,411,0.43386924806553434
France,French Polynesia,76827,649,0.8447550991187994
France,Guadeloupe,197105,993,0.5037923949164151
France,Martinique,223877,1057,0.47213425229032013
France,Mayotte,40612,187,0.46045503791982667
France,New Caledonia,75258,314,0.41723139068271814
France,Reunion,479430,902,0.18814008301524726
France,Saint Barthelemy,5336,6,0.11244377811094453
France,Saint Pierre and Miquelon,3248,1,0.03078817733990148
France,St Martin,12034,63,0.523516702675752
France,Wallis and Futuna,3415,7,0.20497803806734993
France,,36529317,155021,0.42437420880330173
Gabon,,48972,306,0.6248468512619456
Gambia,,12586,372,2.955665024630542
Georgia,,1805698,16912,0.936590725580911
Germany,Baden-Wurttemberg,4885928,18171,0.3719047845158586
Germany,Bayern,6528824,27046,0.414255308459839
Germany,Berlin,1356358,5123,0.3777026419278686
Germany,Brandenburg,1052632,6163,0.5854847658060937
Germany,Bremen,284448,881,0.3097226909663629
Germany,Hamburg,774712,3237,0.417832691374343
Germany,Hessen,2783995,11634,0.41788868155294817
Germany,Mecklenburg-Vorpommern,670701,2579,0.38452305871021514
Germany,Niedersachsen,3569853,11729,0.3285569461823778
Germany,Nordrhein-Westfalen,7503070,28900,0.38517566809319387
Germany,Rheinland-Pfalz,1680825,6532,0.3886186842770663
Germany,Saarland,468127,1961,0.4189034172350666
Germany,Sachsen,1893336,16360,0.8640832900235352
Germany,Sachsen-Anhalt,921481,6026,0.6539472870303349
Germany,Schleswig-Holstein,1113707,3135,0.2814923494240406
Germany,Thuringen,860480,7911,0.9193705838601711
Germany,Unknown,0,0,
Ghana,,171009,1461,0.8543409995965124
Greece,,5360506,34178,0.6375890634205055
Grenada,,19616,237,1.2081973898858076
Guatemala,,1151582,19943,1.7317915702051612
Guinea,,38153,464,1.216156003459754
Guinea-Bissau,,8848,176,1.9891500904159132
Guyana,,71560,1284,1.7942984907769703
Haiti,,33846,860,2.540920640548366
Holy See,,29,0,0.0
Honduras,,457676,11043,2.4128422726994643
Hungary,,2162093,48245,2.231402626991531
Iceland,,206803,219,0.10589788349298608
India,Andaman and Nicobar Islands,10741,129,1.2010054929708593
India,Andhra Pradesh,2339047,14733,0.6298719093716373
India,Arunachal Pradesh,66887,296,0.4425374138472349
India,Assam,746099,8035,1.0769348303643351
India,Bihar,851330,12302,1.445033065908637
India,Chandigarh,99333,1181,1.188930164195182
India,Chhattisgarh,1177719,14145,1.2010505052563472
India,Dadra and Nagar Haveli and Daman and Diu,11591,4,0.03450953325856268
India,Delhi,2006907,26517,1.321286935568016
India,Goa,258996,4013,1.549444779069947
India,Gujarat,1277408,11043,0.864484957038002
India,Haryana,1056489,10714,1.0141137295324418
India,Himachal Pradesh,312552,4211,1.3472958099772199
India,Jammu and Kashmir,479346,4785,0.9982350953173699
India,Jharkhand,442566,5331,1.2045660986157998
India,Karnataka,4070990,40303,0.9900048882458566
India,Kerala,6825707,71485,1.047290778816026
India,Ladakh,29403,231,0.7856341189674523
India,Lakshadweep,11415,52,0.45554095488392465
India,Madhya Pradesh,1054893,10776,1.0215254058942471
